Mathematics;Mathematics
ThreeD coordinates;2D coördinaten
TwoD coordinates;2D coördinaten
ThreeD coordinates;3D coördinaten
ThreeD coordinates;3D object
ThreeD Object;3D object
Absolute frequency;Absolute frequentie
Affine function;Affine functie
Derivative;Afgeleide
Dependency relation;Afhankelijkheidsrelatie
Algebra;Algebra
Algebra and Number Theory;Algebra en getaltheorie
Algebraic calculation;Algebraïsche berekening
Algebraic Manipulation;Algebraïsche manipulatie
Algebraic expression;Algebraïsche uitdrukking
Algorithms;Algorithme
Ampliation;Ampliatie
Analysis;Analyse
Archimedean solid;Archimedische vaste
Arithmetic;Aritmetica
Random sample;Aselecte steekproef
Random sampling;Aselecte steekproef
Cuboid;Balk
Bounded operators;Begrensde operatoren
Movement;Beweging
Proof;Bewijs
Proof by contradiction;Bewijs uit het ongerijmde
Incircle;Binnencirkel
Bisector-Plane;Bisectore vlakte
Bisector-Plane;Bissectrice - Plane
Sphere;Bol
Tree diagram;Boomdiagram
Upper bound;Bovengrens
Box plot;Boxplot
Circle of latitude;Breedtecirkel
Cartesian coordinates;Cartesische coördinaten
Cartesian coordinates;Carthesische coördinaten
CAS;CAS
Case count;Casustelling
Central tendency measure;Centrale tendens maatregel
Cylinder;Cilinder
Circle of latitude;Circle of breedtegraad
Circle;Cirkel
Pie chart;Cirkeldiagram
Circular chart;Cirkelvorimige grafiek
Circular chart;Cirkelvormige grafiek
Combinations;Combinaties
Combinatorics;Combinatoriek
Complex Analysis;Complexe analyse
Complex event;Complexe gebeurtenis
Complex event;Complexe gebreurtenis
Computer Arithmetic;Computer rekenkunde
Concave Function;Concave functie
Conditional probability;Conditionele kans
Congruences;Congruenties
Construct with ruler and compass;Construeren met passer en liniaal
Contingency table;Contigentietabel
Contingency table;Contingentietabel
Continuous random variable;Continue stochastische variabele
Continuity and discontinuity;Continuïteit en discontinuïteit
Convex Function;Convexe functie
Convexity;Convexiteit
Coordinates;Coördinaten
Coordinates of a point;Coördinaten van een punt
Coordinates;Coördinatenstelsel
Coordinates;Coördineert
Coordinates;Coördineren
Cosine;Cosinus
Cumulative frequency;Cumulatieve frequentie
Cumulative frequency diagram;Cumulatieve frequentiediagram
Data;Data
Data analysis;Data analyse
Data collect;Data verzamelen
Data analysis;Dataanalyse
Data chart features;Datakaartfuncties
Data collect;Dataverzameling
Decimal number;Decimaal
Deductive method;Deductieve methode
Deductive method;Deductieve methode 
Divisibility;Deelbaarheid
Diagram;Diagram
Differential and Difference Equation;Differentieel en verschillen vergelijjken
Direct Proof;Direct bewijs
Discrete random variable;Discrete stochast
Discrete Mathematics;Discrete wiskunde
Dividend;Dividend
Dodecahedron;Dodecaëder
Domain and range;Domein en bereik
Double entry table;Dubbele invoertabel
Pigeonhole Principle;Duiventilpricnipe
Pigeonhole Principle;Duiventilprincipe
Fallacy;Dwaling
Dynamic interactive geometry environments;Dynamische interactieve geometrische omgevingen
Simple calculation of volume;Eenvoudige berekening van het volume
Simple event;Eenvoudige gebeurtenis
Simple solid objects;Eenvoudige vaste objecten
Elementary plane geometry;Elementaire vlakte meetkunde
Ellipse;Ellips
Event;Evenement
Experiments;Experimenten
Exponential function;Exponentiële functie
Factorization;Factorisatie
Formula;Formule
Formula of a function;Formule van een functie
Formula for angle;Formule voor de hoek
Formula for length;Formule voor de lengte
Formula for area;Formule voor de oppervlakte
Formula for volume;Formule voor volume
Wording of a function;Formulering van een functie
Formula for length;Forumle voor de lengte
Fraction;Fractie
Frequencies;Frequentie
Frequency;Frequentie
Frequency diagram;Frequentiediagram
Frequencies;Frequenties
Frequency;Frequenties
Domain and range;Functie
Function;Functie
Function attribute;Functie attribuut
Function plot features;Functie plot opties
Function attribute;Functieattribuut
Function Topic;Functieonderwerpen
Function Plotter;Functieplotter
Functional Analysis;Functionele analyse
Function Plotter;Functiplotter
Event;Gebeurtenis
Data;Gegevens
Data collect;Gegevens te verzamelen
Integer;Geheel getal
Equality;Gelijkheid
Common frequency;Gemeenschappelijke frequentie
Mean;Gemiddelde
Mean;Gemiddelde 
Mean variation ratio of a function in an interval;Gemiddelde variatieverhouding van een functie in een interval
Set square;Geodriehoek
Set square;Geodriekhoek
Number;Getal
Number Concepts;Getalconcepten
Numbers and Computation;Getallen en berekeningen
Number Theory;Getaltheorie
Global Analysis;Globale analyse
Trigonometric function;Goniometrische functie
Trigonometric ratio;Goniometrische verhouding
Protractor;Gradenboog
Gradient Vector;Gradiënt
Graphing Calculator;Grafische rekenmachine
Graphical representation of function;Grafische representatie van een functie
Graphical display of data;Grafische weergave van data
Graphical display of data;Grafische weergave van de gegevens
Graphical Representation of Function;Grafische weergave van functie
Graph Theory;Graventheorie
Bound;Grens
Harmonic Analysis;Harmonisch analyse
Gradient;Helling
Histogram;Histogram
Formula for angle;Hoekformule
Conformal Mappings;Hoekgetrouwe projectie
Hyperbolic function;Hyperbolische functie
Hyperbola;Hyperbool
Hyperbolic function;Hyperboolfunctie
Hypothesis;Hypothese
Icosahedron;Icosaëder
Identity;Identiteit
Inductive method;Inductieve methode
Integral Transforms;Integraaltransformaties
Integral Transforms;Integrale Transformaties
Integral Transforms;Intergraaltransformaties
Interpolation;Interpolatie
Function attribute;Inverse evenredigheid functie
Inverse proportionality function;Inverse evenredigheid functie
Inner product spaces;Inwendige productruimten
Irrational Number;Irrationaal getal
Irrational Number;Irrationele getal
Probability;Kans
Probability;Kans (kans)
Probability density;Kansdichtheid
Continuous random variable;Kansverdeling
Probability distribution;Kansverdeling
Cardinal number;Kardinaalgetal
Cardinality;Kardinaliteit
Cone;Kegel
Conic Section;Kegelsnede
Conic Section;Kegelsneden
Coloring Proof;Kleurenbewijs
Compass;Kompas
Intersections with the axis;Kruisingen met de as
Cube;Kubus
Square Number;Kwadraatgetal
Square Number;Kwadraatsgetal
Square root;Kwadraatswortel
Quadratic Inequality;Kwadratisch ongelijkheid
Quadratic function;Kwadratische functie
Quadratic Inequality;Kwadratische ongelijkheid
Quadratic Equation;Kwadratische vergelijking
Quartile;Kwartiel
Laplace rule;Laplace regel
Line chart;Lijndiagram
Linear model;Lineair model
Nonlinear model;Lineair model
Linear expression;Lineaire expressie
Linear function;Lineaire functie
Nonlinear model;Lineaire model
Linear Inequality;Lineaire ongelijkheid
Linear Inequality With One Variable;Lineaire ongelijkheid met een variabele
Linear problems;Lineaire problematieken
Linear problems;Lineaire problemen
Linear Rational Function;Lineaire rationele functie
Equation of a straight line;Lineaire vergelijking
Linear Equation;Lineaire vergelijking
Equation of a straight line;Lineaire vergelijkingen
Linear equations system;Lineaire vergelijkingen systeem
Linear equations system;Lineaire vergelijkingssyteem
Linear Algebra – Number Theory;Lineairealgebra - getallentheorie
Ruler;Liniaal
Logarithmic function;Logaritmische functie
Logic;Logica
Logic and Foundations;Logica en funderingen
Local and global description of a plot;Lokale en globale beschrijving van een plot
Power;Macht
Maxima and minima;Maxima en minima
Median-number;Mediaan - getal
Median-number;Mediaan getal
Multiple chart;Meervoudige grafiek
Geometry;Meetkunde
Geometric Proof – Solid Geometry;Meetkundig bewijs - vaste meetkunde
Geometric Sequence;Meetkundige rij
Graduated ruler;Meetlat
Meridian;Meridiaan
Measurement;Meten
Modal class;Modale klasse
Mode;Modus
Natural number;Natuurlijk getal
Numerical Differentiation;Numerieke Differentiatie
Numerical Integration;Numerieke integratie
Numerical Analysis;Nummerieke analyse
Numerical Differentiation;Nummerieke differentiatie
Numerical Integration;Nummerieke integratie
Octahedron;Octaëder
Circumcircle;Omschreven cirkel
Revolution Solid;Omwentelingslichaam
RevolutionSolid;Omwentelingslichaam
Bounded operators;Onbegrensde operatoren
Unbounded Operators;Onbegrensde operatoren
Lower bound;Ondergrens
Topic from Subjects;Onderwerpen
Inequality;ongelijkheid
Inequality General;ongelijkheid - in het algemeen
Inequality General;ongelijkheid Algemeen
Solutions of Systems;Oplossingen voor systemen
Solutions of Equations;Oplossingen voor vergelijkingen
Orthogonal projection;Orthogonale projectie
Orthogonal projection of solid;Orthogonale projectie van een vaste
Orthogonal projection of solid;Orthogonale projectie van het vaste
Parabola;Parabool
Parallel projection;Parallelprojectie
Patterns and Sequences;Patronen en rijen
Percentage;Percentage
Permutations;Permutaties
Perspective projection;Perspectiefprojectie
Perspective projection;Perspectieve projectie
Pyramid;Piramide
Platonic solid;Platonische vaste
Plots;Plot
Construction of a plot;Plot constructie
Construction of a plot;Plotconstructie
Error in a plot;Plotfout
Plots;Plots
Graphing Techniques;Plottechnieken
Polygon of frequencies;Polygon van frequenties
Polyhedron;Polyhedron
Polyhedron movement;Polyhedron beweging
Polyhedron dualize;Polyhedron dualiseren
Polyhedron decomposition;Polyhedron ontleding
Polyhedron unfold;Polyhedron ontvouwen
Polyhedron composition;Polyhedron samenstelling
Polyhedron truncating;Polyhedron staartdeling
Polyhedron transformation;Polyhedron transformatie
Polyhedron deformation;Polyhedron vervorming
Polynomial graph;Polynomial grafiek
Polynomial Inequality;Polynomial ongelijkheid
Polynomial graph;Polynomiale grafiek
Polynomial Inequality;Polynomiale ongelijkheid
Polynomial function;Polynoomfunctie
Polar Coordinates;Poolcoördinaten
Primes;Priemgetallen
Prism;Prisma
Problems from other subjects;Problemen van andere onderwerpen
Problems from other subjects;Problemen vanuit andere onderwerpen
Programmable Calculator;Programmeerbare rekenmachine
Projection;Projectie
Quotient;Quotiënt
Ordinal numbers;Rangtelwoorden
Ratio of numbers;Ratio van getallen
Rational Number;Rationaal getal
Rational Inequality;Rational ongelijkheid
Rational Inequality;Rationale ongelijkheid
Rational Number;Rationeel getal
Rational Function;Rationele functie
Rational Number;Rationele getal
Rational Inequality;Rationele ongelijkheid
Rational Inequality;Rationele ongelijktheid
Real Analysis;Realistische analyse
Right-Prism;Recht prisma
Right parallelepiped;Rechts parallelepepidum
Right parallelepiped;Rechts parallellepipedum
Right parallelepiped;rechts parrallelepepidum
Recursion;Recursie
Reduction;Reductie
Real number;Reëel getal
Reflection;Reflectie
Reflection in a line;Reflectie in een lijn
Reflection in a point;Reflectie in een punt
Reflection in a plane;Reflectie in een vlakt
Reflection in a plane;Reflectie in een vlakte
Reflection;Reflection
Algebraic calculation;Rekenkundige berekeningen
Arithmetic Sequence;Rekenkundige rij
Calculator;Rekenmachine
Relative frequency;Relatieve frequentie
Representativity;Representativiteit
Remainder;Rest
Fibonacci Sequence;Rij van Fibonacci
Rotation;Rotatie
Summary statistics;Samenvattende statistieken
Scale factor;Schaalfactor
Skewness;Scheefheid
Disc;Schijf
Sector chart;Sector grafiek
Sector chart;Sectorgrafiek
Signal Analysis;Signaal analyse
Simulation;Simulatie
Sine;Sinus
Template;Sjabloon
Software Tools;Software tools
Game Theory;Spellentheorie
Spreadsheet Software;Spreadsheet Software
Bar chart;Staafdiagram
Standard deviation;Standaarddeviatie
Statistics;Statistiek
Statistics and Probability;Statistiek en kans
Statistical analysis;Statistische analyse
Statistical data;Statistische gegevens
Statistical range;Statistische reeks
Statistical table;Statistische tabel
Statistical range;Statitische reeks
Sample;Steekproef
Sample space;Steekproefruimte
System of equations;Stelsel van vergelijkingen
Increasing and decreasing;Stijgend en dalend
Increasing and decreasing;Stijgende en dalende
Random variable;Stochast
Random variable;Stochastische variabele
Piecewise-function;Stuksgewijze - functie
Symbolic Expression;Symbolische expressie
Symbol;Symbool
Symmetry plane;Symmetrievlak
System with two equations and two unkonwns;Systeem met twee vergelijkingen en twee onbekende
System with two equations and two unknowns;Systeem met twee vergelijkingen en twee onbekenden
System with two equations and two unkonwns;Systeem met twee vergelijkingen en twee onbekenden
Table;Tabel
Table with several columns;Tabel met meerdere kolommen
Table of values;Tabel van de waarden
Tangent of angle;Tangens van de hoek
Counterexample;Tegenvoorbeeld
Applied Mathematics;Toegepaste wiskunde
Tool;Tool
Transformation;Transformatie
Enlargement;Uitbreiding
Expression;Uitdrukking
Outlier;Uitschieter
Variable;Variabele
Variability;Variabiliteit
Variability measure;Variabiliteitsmaatregel
Variability measure;Variabiliteitsmeting
Solid objects;Vaste objecten
Venn Diagrams;Venndiagram
Distribution of primes;Verdeling van priemgetallen
Equation of curve;Vergelijking van de curve
Equation of curve;Vergelijking van een curve
Equation of a cycloid;Vergelijking van een cycloïde
Equation of an ellipse;Vergelijking van een ellips
Equation of a parabola;Vergelijking van een parabool
Equation of a straight line;Vergelijking van een rechte lijn
Equation of a spiral;Vergelijking van een spiraal
Equation of a plane;Vergelijking van een vlak
Equations;Vergelijkingen
Spread;Verspreiden
Spread;Verspreiding
Translation;Vertaling
Sets and Set Operations;Verzameling en verzamelingswerking
Set Theory;Verzamelingenleer
Square Number;Vierkante nummer
Quadratic Equation;Vierkantsvergelijking
Square root;Vierkantswortel
Tetrahedron;Viervlak
Plane;Vlakte
Plane in coordinate system;Vlakte in assenstelsel
Plane in coordinate system;Vlakte in een assenstelsel
Sequence;Volgorde
Volume;Volume
Bias;Vooringenomenheid
Approximate value;Waarde bij benadering
Table of values;Waardetabel
Real world problem;Werkelijke problemen
Science;Wetenschap
Random process;Willekeurig proces
Randomness;Willekeurigheid
Proof Randomness;Willekeurigheid bewijzen
Mathematics for Computer;Wiskunde voor de computer
Mathematics for Humanities;Wiskunde voor de mensheid
Mathematics for Social Sciences - Software;Wiskunde voor sociale wetenschap - software
Methods of Proof;Wiskundigbewijs
Mathematical Biology;Wiskundige biologie
Mathematical Economics;Wiskundige economie
Engineering Mathematics;Wiskundige inenieurstechniek
Mathematical Physics;Wiskundige natuurkunde
Word problem;Woordprobleem
x coordinate of point;X - coördinaat van punt
y-coordinate of point;Y - coördinaat van punt

